Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
221 - 1242,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,13,23,2.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1242,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,3,29,2.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1242,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Paliepių girininkija,40,"9,12",2.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5066,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,166,"36,37",1.1,7285,0005,0011,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5333,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,122,19,2.0,7285,0001,0018,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5333,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Pikčiūnų girininkija,122,4,0.4,7285,0001,0018,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1243,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Pikčiūnų girininkija,40,19,1.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1243,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Pikčiūnų girininkija,40,20,1.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1243,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Pikčiūnų girininkija,40,25,0.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1243,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Pikčiūnų girininkija,40,26,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1243,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Pikčiūnų girininkija,44,"1,5,10",3.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1243,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Pikčiūnų girininkija,44,15,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1243,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Pikčiūnų girininkija,44,4,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1243,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Pikčiūnų girininkija,44,"5,7",0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1243,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Pikčiūnų girininkija,44,8,1.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1241,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Šimkaičių girininkija,10,18,1.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1241,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Šimkaičių girininkija,10,20,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1241,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Šimkaičių girininkija,53,1,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1241,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Šimkaičių girininkija,53,10,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1241,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Šimkaičių girininkija,53,2,1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1241,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Šimkaičių girininkija,53,7,2.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1241,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Šimkaičių girininkija,76,"17,24",1.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1241,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Šimkaičių girininkija,76,"20,29",1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1241,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Šimkaičių girininkija,77,37,2.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1240,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Vadžgirio girininkija,25,10,0.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1240,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Vadžgirio girininkija,25,16,1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1240,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Vadžgirio girininkija,26,18,1.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1240,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Vadžgirio girininkija,3,"1,2",2.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1240,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Vadžgirio girininkija,3,"27,42",2.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1240,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Vadžgirio girininkija,52,36,0.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1240,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Vadžgirio girininkija,52,38,2.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1240,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Vadžgirio girininkija,52,44,1.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4814,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Viduklės girininkija,214,13a,3.0,7238,0004,0382,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5328,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Viduklės girininkija,242,7,0.6,7270,0001,0441,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5330,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Viduklės girininkija,242,"6,11",2.0,7270,0001,0444,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5335,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Viduklės girininkija,208,1,1.0,7230,0003,0070,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5335,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Viduklės girininkija,208,2,0.1,7230,0003,0070,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5335,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Raseinių miškų urėdija,Viduklės girininkija,208,6,0.7,7230,0003,0070,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1244,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Viduklės girininkija,15,26,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1244,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Viduklės girininkija,15,27,1.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1244,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Viduklės girininkija,27,"12,6,5",1.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1244,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Viduklės girininkija,28,17,0.2,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1244,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Viduklės girininkija,29,4,1.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1244,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Viduklės girininkija,52,14,1.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1244,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Viduklės girininkija,68,"10,14,9",2.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1244,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Viduklės girininkija,68,12,0.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1244,Kauno,Raseinių rajono kontroliuojama teritorija,valstybinė,Raseinių miškų urėdija,Viduklės girininkija,68,4,2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5324,Kauno,Raseinių rajono kontroliuojama teritorija,privati,Tytuvėnų miškų urėdija,Dubysos girininkija,829,47,0.9,7233,0002,0016,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5209,Kauno,Ukmergės rajono kontroliuojama teritorija,privati,Ukmergės miškų urėdija,Deltuvos girininkija,527,339b,0.4,8182,0002,0239,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5209,Kauno,Ukmergės rajono kontroliuojama teritorija,privati,Ukmergės miškų urėdija,Deltuvos girininkija,527,339c,0.3,8182,0002,0239,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5209,Kauno,Ukmergės rajono kontroliuojama teritorija,privati,Ukmergės miškų urėdija,Deltuvos girininkija,527,"340,345a",1.2,8182,0002,0239,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4956,Kauno,Ukmergės rajono kontroliuojama teritorija,privati,Ukmergės miškų urėdija,Krikštėnų girininkija,624,39a,0.7,8124,0001,0208,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4992,Kauno,Ukmergės rajono kontroliuojama teritorija,privati,Ukmergės miškų urėdija,Siesikų girininkija,201,"1a,2a,3a",2.3,8175,0002,0010,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4995,Kauno,Ukmergės rajono kontroliuojama teritorija,privati,Ukmergės miškų urėdija,Siesikų girininkija,200,19,0.2,8175,0002,0010,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4995,Kauno,Ukmergės rajono kontroliuojama teritorija,privati,Ukmergės miškų urėdija,Siesikų girininkija,201,1b,0.5,8175,0002,0010,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4995,Kauno,Ukmergės rajono kontroliuojama teritorija,privati,Ukmergės miškų urėdija,Siesikų girininkija,201,2a,1.2,8175,0002,0010,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4842,Kauno,Ukmergės rajono kontroliuojama teritorija,privati,Ukmergės miškų urėdija,Želvos girininkija,32,301,0.4,8128,0004,0028,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4954,Kauno,Ukmergės rajono kontroliuojama teritorija,privati,Ukmergės miškų urėdija,Želvos girininkija,10,316,1.8,8192,0004,0083,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5343,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Klaipėdos girininkija,823,20a,0.7,5545,0003,0374,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5343,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Klaipėdos girininkija,823,9,2.2,5545,0003,0374,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5346,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Klaipėdos girininkija,218,49,0.9,5538,0011,0121,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4928,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Rietavo miškų urėdija,Judrėnų girininkija,600,"50,51",0.8,5518,0006,0081,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4928,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Rietavo miškų urėdija,Judrėnų girininkija,600,"8,8b",0.4,5518,0006,0081,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 4929,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Rietavo miškų urėdija,Judrėnų girininkija,600,10,0.3,5518,0006,0081,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 4929,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Rietavo miškų urėdija,Judrėnų girininkija,600,7,0.4,5518,0006,0081,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5197,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Švėkšnos girininkija,256,9a,1.8,5550,0001,0272,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5198,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Švėkšnos girininkija,256,9b,0.9,5550,0001,0272,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5199,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Švėkšnos girininkija,256,11a,3.9,5550,0001,0272,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
121 - 5097,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Telšių girininkija,1108,"1a,1b",2.8,7888,0001,0001,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5107,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Telšių girininkija,1084,9,3.5,7840,0004,0073,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5123,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Ubiškės girininkija,1231,"23a,31a,31b",0.9,7808,0001,0198,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5123,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Ubiškės girininkija,1231,"32,33,34,46a",1.8,7808,0001,0198,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5125,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Ubiškės girininkija,1231,14a,0.5,7808,0001,0198,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5126,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Varnių girininkija,1591,23a,2.5,7883,0005,0218,Atvejinis kirtimas,2022-12-22,2023-12-31
121 - 5126,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Varnių girininkija,1591,26,1.9,7883,0005,0218,Plynas kirtimas,2022-12-22,2023-12-31
121 - 5087,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Žarėnų girininkija,1491,15c,2.3,7890,0007,0200,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
121 - 5088,Klaipėdos,Klaipėdos rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Žarėnų girininkija,1491,15b,0.9,7890,0007,0199,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
121 - 5142,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Norkaičių girininkija,317,23a,0.8,8857,0008,0084,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5142,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Norkaičių girininkija,317,24,0.6,8857,0008,0084,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5142,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Norkaičių girininkija,317,34a,0.1,8857,0008,0084,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5142,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Norkaičių girininkija,317,8b,1.5,8857,0008,0084,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5142,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Norkaičių girininkija,317,8c,0.1,8857,0008,0084,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5018,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Šiaudėnų girininkija,124,10a,0.6,8872,0007,0204,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5307,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Švėkšnos girininkija,70,39a,0.1,8814,0002,0129,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5307,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Švėkšnos girininkija,74,14,1.1,8814,0002,0129,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5307,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Švėkšnos girininkija,74,21a,1.2,8814,0002,0129,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5307,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Švėkšnos girininkija,74,22a,0.7,8814,0002,0129,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5329,Klaipėdos,Kretingos rajono kontroliuojama teritorija,privati,Šilutės miškų urėdija,Švėkšnos girininkija,74,"13,16a,16b,18b,18c",4.0,8814,0002,0129,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5222,Klaipėdos,Plungės rajono kontroliuojama teritorija,privati,Rietavo miškų urėdija,Skroblės girininkija,254,"65,67",2.2,6860,0008,0007,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5222,Klaipėdos,Plungės rajono kontroliuojama teritorija,privati,Rietavo miškų urėdija,Skroblės girininkija,254,67,0.3,6860,0008,0007,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5222,Klaipėdos,Plungės rajono kontroliuojama teritorija,privati,Rietavo miškų urėdija,Skroblės girininkija,254,69,0.1,6860,0008,0007,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5259,Klaipėdos,Plungės rajono kontroliuojama teritorija,privati,Rietavo miškų urėdija,Žadvainių girininkija,55,28,0.5,6847,0006,0028,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4933,Klaipėdos,Plungės rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Kulių girininkija,620,"33,36a,36b",1.0,6834,0003,0057,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4934,Klaipėdos,Plungės rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Kulių girininkija,629,"4b,5",0.5,6834,0003,0057,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4935,Klaipėdos,Plungės rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Kulių girininkija,629,"4a,25a,4c",1.7,6834,0003,0057,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 4880,Klaipėdos,Plungės rajono kontroliuojama teritorija,privati,Telšių miškų urėdija,Plungės girininkija,555,"34,34a",0.9,6864,0001,0237,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1246,Klaipėdos,Rietavo rajono kontroliuojama teritorija,valstybinė,Rietavo miškų urėdija,Žadvainių girininkija,10,19a,0.2,0,0,0,Plynas sanitarinis kirtimas (PN),2022-01-01,2022-12-31
221 - 1246,Klaipėdos,Rietavo rajono kontroliuojama teritorija,valstybinė,Rietavo miškų urėdija,Žadvainių girininkija,10,24a,0.1,0,0,0,Plynas sanitarinis kirtimas (PN),2022-01-01,2022-12-31
221 - 1246,Klaipėdos,Rietavo rajono kontroliuojama teritorija,valstybinė,Rietavo miškų urėdija,Žadvainių girininkija,42,19,1.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1246,Klaipėdos,Rietavo rajono kontroliuojama teritorija,valstybinė,Rietavo miškų urėdija,Žadvainių girininkija,43,"10,15",1.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1246,Klaipėdos,Rietavo rajono kontroliuojama teritorija,valstybinė,Rietavo miškų urėdija,Žadvainių girininkija,43,3,1.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1246,Klaipėdos,Rietavo rajono kontroliuojama teritorija,valstybinė,Rietavo miškų urėdija,Žadvainių girininkija,44,"22,23,26,27",1.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1246,Klaipėdos,Rietavo rajono kontroliuojama teritorija,valstybinė,Rietavo miškų urėdija,Žadvainių girininkija,8,16,1.4,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1246,Klaipėdos,Rietavo rajono kontroliuojama teritorija,valstybinė,Rietavo miškų urėdija,Žadvainių girininkija,9,5,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5007,Klaipėdos,Skuodo rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Lenkimų girininkija,520,15a,0.5,5614,0005,0116,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5007,Klaipėdos,Skuodo rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Lenkimų girininkija,520,5,0.0,5614,0005,0116,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5007,Klaipėdos,Skuodo rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Lenkimų girininkija,520,"5,5b,18b",1.9,5614,0005,0116,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5113,Klaipėdos,Skuodo rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Skuodo girininkija,311,21,1.0,7514,0002,0062,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5332,Klaipėdos,Skuodo rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Skuodo girininkija,423,11a,0.9,7552,0002,0157,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5332,Klaipėdos,Skuodo rajono kontroliuojama teritorija,privati,Kretingos miškų urėdija,Skuodo girininkija,423,9,0.3,7552,0002,0157,Plynas kirtimas,2022-01-01,2022-12-31
222 - 1,Klaipėdos,Tauragės rajono kontroliuojama teritorija,valstybinė,Tauragės miškų urėdija,Pajūrio girininkija,10,14,1.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
222 - 1,Klaipėdos,Tauragės rajono kontroliuojama teritorija,valstybinė,Tauragės miškų urėdija,Pajūrio girininkija,10,7,0.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
222 - 1,Klaipėdos,Tauragės rajono kontroliuojama teritorija,valstybinė,Tauragės miškų urėdija,Pajūrio girininkija,10,8,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
222 - 1,Klaipėdos,Tauragės rajono kontroliuojama teritorija,valstybinė,Tauragės miškų urėdija,Pajūrio girininkija,24,19,1.9,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
222 - 1,Klaipėdos,Tauragės rajono kontroliuojama teritorija,valstybinė,Tauragės miškų urėdija,Pajūrio girininkija,24,28,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
222 - 1,Klaipėdos,Tauragės rajono kontroliuojama teritorija,valstybinė,Tauragės miškų urėdija,Pajūrio girininkija,24,29,0.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
222 - 1,Klaipėdos,Tauragės rajono kontroliuojama teritorija,valstybinė,Tauragės miškų urėdija,Pajūrio girininkija,24,29,1.9,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
222 - 1,Klaipėdos,Tauragės rajono kontroliuojama teritorija,valstybinė,Tauragės miškų urėdija,Pajūrio girininkija,6,33,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
